Entity,Year,"GDP per capita, PPP (constant 2021 international $)",Urban population (HYDE estimates and UN projections),Rural population (HYDE estimates and UN projections),Population - Scenario: SSP2 - Sex: All -Age: All -Education: Post Secondary, Population - Scenario: SSP2 - Sex: All -Age: All - Education: Upper Secondary,Population - Scenario: SSP2 - Sex: All - Age: All -Education: Lower Secondary,Population - Scenario: SSP2 - Sex: All -Age: All -Education: Primary,Population - Scenario: SSP2 - Sex: All -Age: All -Education: Incomplete Primary,Population - Scenario: SSP2 - Sex: All -Age: All -Education: None,Population - Scenario: SSP2 - Sex: All -Age: All -Education: Under 15,Individuals using the Internet (% of population),Fixed telephone subscriptions,Fixed broadband subscriptions,Mobile cellular subscriptions,Number of Internet users,65+ years_x,25-64 years_x,15-24 years_x,5-14 years_x,0-4 years_x,65+ years_y,25-64 years_y,15-24 years_y,5-14 years_y,0-4 years_y,Death rate,Birth rate,Other renewables excluding bioenergy - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from bioenergy - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from solar - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from wind - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from hydro - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from nuclear - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from oil - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from gas - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from coal - TWh (adapted for visualization of chart electricity-prod-source-stacked),Access to electricity (% of population),Annual CO₂ emissions
Iraq,2025,,34038856.0,13160796.0,4612600.0,3493700.0,4668600.0,7224200.0,6307000.0,3541700.0,17177600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,1970,,11871061.0,16642949.0,184200.0,673200.0,1135900.0,2129500.0,1140200.0,10676600.0,12574500.0,,285000.0,,0.0,,517739.0,4823503.0,2536610.0,3814731.0,2463960.0,488989.0,5066548.0,2711928.0,4096774.0,2624300.0,16.325,43.589,,,,,,,,,,,91787460.0
Iran,1971,,12485546.0,16884296.0,,,,,,,,,285000.0,,,,530322.0,4938990.0,2673370.0,3918791.0,2523682.0,499804.0,5183739.0,2865653.0,4213069.0,2681633.0,15.527,42.362,,,,,,,,,,,101627830.0
Iran,1972,,13127776.0,17097900.0,,,,,,,,,285000.0,,,,543978.0,5063477.0,2815398.0,4024834.0,2569959.0,511055.0,5310698.0,3024481.0,4330018.0,2727259.0,14.891,40.894,,,,,,,,,,,106015190.0
Iran,1973,,13799798.0,17281710.0,,,,,,,,,285000.0,,,,558174.0,5199219.0,2966178.0,4133716.0,2605967.0,522853.0,5451296.0,3189455.0,4446806.0,2766160.0,13.976,40.103,,,,,,,,,,,129475310.0
Iran,1974,,14507073.0,17430268.0,,,,,,,,,285000.0,,,,571880.0,5359710.0,3109201.0,4244883.0,2641941.0,535122.0,5621640.0,3340237.0,4562108.0,2809717.0,13.339,39.969,,,,,,,,,,,143775410.0
Iran,1975,,15253676.0,17539498.0,351900.0,1157500.0,1860800.0,2779300.0,1504800.0,10892800.0,14183600.0,,685000.0,,0.0,,584470.0,5543990.0,3233145.0,4357111.0,2690070.0,547862.0,5827301.0,3474711.0,4677235.0,2867053.0,12.766,40.263,,,,,,,,,,,139213970.0
Iran,1976,,16037594.0,17912252.0,,,,,,,,,814000.0,,0.0,,596075.0,5728614.0,3344521.0,4468609.0,2765465.0,560647.0,6032184.0,3598900.0,4792102.0,2950137.0,12.298,41.386,,,,,,,,,,,156490420.0
Iran,1977,,16820916.0,18285604.0,,,,,,,,,830000.0,,0.0,,606941.0,5919492.0,3451456.0,4576931.0,2878252.0,573775.0,6238095.0,3716204.0,4903844.0,3068177.0,11.866,42.243,,,,,,,,,,,163806430.0
Iran,1978,,17638598.0,18624596.0,,,,,,,,,850800.0,,0.0,,617161.0,6122659.0,3557895.0,4682986.0,3029175.0,587045.0,6460563.0,3834943.0,5014116.0,3219961.0,12.231,43.394,,,,,,,,,,,162288690.0
Iran,1979,,18540028.0,18879840.0,,,,,,,,,852840.0,,0.0,,628694.0,6335275.0,3662582.0,4796013.0,3219915.0,600555.0,6693537.0,3951663.0,5132100.0,3404594.0,11.018,44.702,,,,,,,,,,,163137300.0
Iran,1980,,19544022.0,19032518.0,649600.0,1982800.0,2722100.0,3576500.0,1915400.0,10990300.0,16831400.0,,915122.0,,0.0,,643350.0,6562742.0,3768884.0,4923508.0,3442957.0,614970.0,6941202.0,4068925.0,5263742.0,3612030.0,10.976,45.143,,,,,,,,,,,120695336.0
Iran,1981,,20659342.0,19501338.0,,,,,,,,,1025043.0,,0.0,,663328.0,6933136.0,3950398.0,5082945.0,3688498.0,637413.0,7458050.0,4314693.0,5428798.0,3832030.0,11.45,44.24,,,,,,,,,,,113273220.0
Iran,1982,,21876998.0,19867820.0,,,,,,,,,1055757.0,,0.0,,685493.0,7335203.0,4133110.0,5267632.0,3948465.0,660005.0,8011606.0,4552006.0,5617186.0,4061405.0,11.01,45.213,,,,,,,,,,,138132320.0
Iran,1983,,23172518.0,20156440.0,,,,,,,,,1120670.0,,0.0,,707734.0,7638112.0,4241982.0,5470298.0,4201056.0,676212.0,8341585.0,4649092.0,5819447.0,4283992.0,10.493,44.68,,,,,,,,,,,150028200.0
Iran,1984,,24508620.0,20404476.0,,,,,,,,,1202166.0,,0.0,,734396.0,7939798.0,4343986.0,5711653.0,4424984.0,696360.0,8666029.0,4735381.0,6058905.0,4482477.0,9.333,43.92,,,,,,,,,,,150400530.0
Iran,1985,,25852538.0,20644696.0,1099500.0,3006700.0,3804700.0,4491100.0,2353100.0,11059100.0,21495500.0,,1318638.0,,0.0,,766035.0,8243024.0,4444579.0,5995762.0,4608838.0,721567.0,8995306.0,4822609.0,6334156.0,4650396.0,8.879,42.394,0.0,0.0,0.0,0.0,5.899,0.0,19.191362,13.736637,0.088,,160485800.0
Iran,1986,,27196970.0,20974934.0,,,,,,,,,1480235.0,,0.0,,803615.0,8570906.0,4559529.0,6319354.0,4753793.0,751902.0,9338357.0,4919912.0,6638645.0,4790005.0,8.453,40.706,0.0,0.0,0.0,0.0,7.05,0.0,19.277683,15.771317,0.087,,148304880.0
Iran,1987,,28460080.0,21386494.0,,,,,,,,,1661228.0,,0.0,,847357.0,8914012.0,4679038.0,6692580.0,4843164.0,787167.0,9678231.0,5015188.0,6985754.0,4880984.0,8.069,38.818,0.0,0.0,0.0,0.0,7.816,0.0,23.632664,13.528336,0.085,,159340080.0
Iran,1988,,29675570.0,21845672.0,,,,,,,,,1879682.0,,0.0,,894415.0,9231130.0,4780011.0,7105817.0,4868924.0,824646.0,9987833.0,5096725.0,7368771.0,4914394.0,7.703,37.019,0.0,0.0,0.0,0.0,8.246,0.0,18.619976,20.016024,0.088,,175961980.0
Iran,1989,,30845504.0,22350410.0,,,,,,,,,2029038.0,,0.0,,941848.0,9524371.0,4873190.0,7529970.0,4847024.0,862248.0,10280291.0,5180154.0,7759878.0,4905915.0,6.798,35.186,0.0,0.0,0.0,0.0,6.732,0.0,18.274427,26.360573,0.064,,191114460.0
Iran,1990,9046.585,31957800.0,22912784.0,1674200.0,4332200.0,5309000.0,5694800.0,2739600.0,10927100.0,25512300.0,0.0,2199285.0,,0.0,0.0,988860.0,9843794.0,4994255.0,7945397.0,4791697.0,899839.0,10609040.0,5297491.0,8142673.0,4867013.0,7.251,33.466,0.0,0.0,0.0,0.0,7.381,0.0,19.886969,30.322031,0.065,,211074610.0
Iran,1991,9923.821,32999582.0,22848308.0,,,,,,,,0.0,2456437.0,,0.0,0.0,1035827.0,10170966.0,5135483.0,8328789.0,4706080.0,936766.0,10943648.0,5436175.0,8495041.0,4798139.0,6.252,31.184,0.0,0.0,0.0,0.0,5.607,0.0,22.111044,35.001957,0.094,,223045660.0
Iran,1992,10050.382,34122092.0,22703104.0,,,,,,,,0.0,2997852.0,,0.0,0.0,1081207.0,10423656.0,5253792.0,8660347.0,4568161.0,970689.0,11197242.0,5556390.0,8797711.0,4675756.0,6.016,28.333,0.0,0.0,0.0,0.0,9.204,0.0,20.731697,37.1593,0.083,,228193820.0
Iran,1993,9867.293,35246944.0,22555556.0,,,,,,,,0.0,3597900.0,,0.0,0.0,1120920.0,10447889.0,5275796.0,8911904.0,4351677.0,996606.0,11210511.0,5590518.0,9026942.0,4470750.0,5.859,25.722,0.0,0.0,0.0,0.0,10.533,0.0,23.773346,40.283653,0.096,,236992530.0
Iran,1994,9681.262,36355224.0,22424582.0,,,,,,,,0.000408332,4319900.0,,9200.0,251.20828,1162675.0,10481817.0,5369486.0,9093593.0,4071543.0,1024539.0,11232822.0,5693424.0,9195565.0,4195098.0,5.579,21.965,0.0,0.0,0.0,0.0,6.896,0.0,26.764605,47.248394,0.095,,264821940.0
Iran,1995,9804.55,37469588.0,22287526.0,2316400.0,5732100.0,7193600.0,6642300.0,2866300.0,10125200.0,25516700.0,0.004179752,5090363.0,,15902.0,2600.0386,1212602.0,10707591.0,5640922.0,9219588.0,3753517.0,1062537.0,11456162.0,5957374.0,9319932.0,3875303.0,5.4,19.541,0.0,0.0,0.0,0.0,8.323,0.0,29.339361,46.59964,0.091,,270875330.0
Iran,1996,10315.138,38598944.0,22275210.0,,,,,,,,0.01582608,5824968.0,,59967.0,9951.645,1265849.0,10958292.0,5973024.0,9272457.0,3415646.0,1104162.0,11707487.0,6269851.0,9382434.0,3532047.0,5.266,17.742,0.0,0.0,0.0,0.0,8.814,0.0,31.73965,49.09435,0.092,,276620320.0
Iran,1997,10329.857,39707124.0,22284072.0,,,,,,,,0.046756092,6503466.0,,238942.0,29755.408,1321365.0,11249310.0,6384245.0,9223147.0,3100545.0,1148159.0,12001809.0,6651717.0,9349151.0,3210132.0,5.205,16.622,0.0,0.0,0.0,0.0,5.941,0.0,32.053635,58.89237,0.096,,269262880.0
Iran,1998,10400.861,40806350.0,22301886.0,,,,,,,,0.09981522,7354992.0,,389974.0,64400.645,1378870.0,11587392.0,6863319.0,9061123.0,2842895.0,1194350.0,12345891.0,7094266.0,9205685.0,2946008.0,5.084,16.207,0.0,0.0,0.0,0.0,7.488,0.0,23.029913,71.75509,0.112,,305641630.0
Iran,1999,10459.124,41890636.0,22334642.0,,,,,,,,0.3785691,8371167.0,,490478.0,247756.02,1437667.0,11957009.0,7357737.0,8791510.0,2667303.0,1242181.0,12723538.0,7548287.0,8953966.0,2766128.0,5.019,16.07,0.0,0.0,0.0,0.035,5.143,0.0,27.34244,77.15056,0.417,,374452260.0
Iran,2000,10908.293,42951650.0,22390672.0,3384000.0,8105300.0,10288800.0,8171900.0,3117500.0,9770900.0,23106900.0,0.93419,9486260.0,176.0,962595.0,620476.5,1497053.0,12367759.0,7841701.0,8432569.0,2573293.0,1291184.0,13142973.0,7991462.0,8610025.0,2670562.0,4.957,15.966,0.0,0.0,0.0,0.04,3.78,0.0,33.49,81.56,0.48,97.9,367213340.0
Iran,2001,10998.129,43861150.0,22359106.0,,,,,,,,1.48422,10896600.0,661.0,2090000.0,1001137.0,1557892.0,12834019.0,8291095.0,8021937.0,2538329.0,1342376.0,13616829.0,8401853.0,8211537.0,2636048.0,4.91,15.935,0.0,0.0,0.0,0.03,4.12,0.0,33.47,89.5,0.47,98.1,389909060.0
Iran,2002,11788.8955,44779470.0,22318724.0,,,,,,,,4.62618,12887500.0,16200.0,2280000.0,3146322.5,1620768.0,13216399.0,8599974.0,7570039.0,2527581.0,1396319.0,14001229.0,8681617.0,7770085.0,2627206.0,4.887,15.947,0.0,0.0,0.0,0.03,8.01,0.0,31.63,98.04,0.52,98.1,397031420.0
Iran,2003,12666.201,45706604.0,22269530.0,,,,,,,,6.93372,15340800.0,18700.0,3450000.0,4768275.0,1683459.0,13686089.0,8800017.0,7132797.0,2554905.0,1451210.0,14497895.0,8914434.0,7378532.0,2669883.0,5.225,15.878,0.0,0.0,0.0,0.03,9.59,0.0,31.71,109.85,0.47,98.2,410966720.0
Iran,2004,12935.786,46642548.0,22211520.0,,,,,,,,7.49,16342100.0,,5080000.0,5262198.0,1744869.0,14386513.0,8956369.0,6762622.0,2624307.0,1506130.0,15261541.0,9164106.0,7082646.0,2767082.0,4.772,16.176,0.0,0.0,0.0,0.05,11.93,0.0,35.69,114.61,0.48,98.3,442119400.0
Iran,2005,13056.25,47587308.0,22144698.0,4980000.0,11264900.0,13240400.0,9543600.0,3374100.0,9467300.0,18345700.0,8.1,20339000.0,,8510000.0,5818105.0,1805378.0,15146472.0,9024224.0,6458950.0,2692679.0,1561395.0,16100568.0,9336776.0,6839500.0,2862376.0,4.728,16.385,0.0,0.0,0.0,0.07,14.45,0.0,37.4,124.58,0.57,98.4,466784320.0
Iran,2006,13416.842,48520530.0,22059804.0,,,,,,,,8.76,22626900.0,100000.0,15400000.0,6429204.5,1865336.0,15937263.0,9002516.0,6226296.0,2752476.0,1617643.0,16981483.0,9413564.0,6650086.0,2945926.0,4.673,16.725,0.0,0.0,0.0,0.13,18.51,0.0,49.11,125.12,0.56,98.4,501018340.0
Iran,2007,14275.749,49462260.0,21966396.0,,,,,,,,9.47,23835000.0,200000.0,29800000.0,7064871.0,1925998.0,16672978.0,8900989.0,6030880.0,2822648.0,1675872.0,17755852.0,9342033.0,6453285.0,3021938.0,4.649,16.971,0.0,0.0,0.0,0.14,17.96,0.0,45.7,138.75,0.57,98.7,507774750.0
Iran,2008,14138.801,50412510.0,21864470.0,,,,,,,,12.02,24800000.0,300000.0,43000000.0,9076807.0,1988244.0,17356005.0,8730261.0,5861943.0,2915229.0,1736936.0,18422737.0,9139068.0,6254937.0,3108653.0,4.634,17.095,0.0,0.0,0.0,0.2,7.44,0.0,67.4,135.06,0.39,98.8,528535520.0
Iran,2009,14104.979,51371280.0,21754026.0,,,,,,,,13.8,25804100.0,400000.0,52600000.0,10551181.0,2053164.0,18052753.0,8492936.0,5745424.0,3016480.0,1802026.0,19100445.0,8865771.0,6118525.0,3210090.0,4.623,17.157,0.0,0.0,0.0,0.23,6.72,0.0,65.07,149.41,0.38,99.7,543412860.0
Iran,2010,14737.156,52338564.0,21635068.0,6881100.0,13855300.0,14214100.0,9910400.0,3411300.0,8562300.0,17492700.0,15.9,25815200.0,988000.0,54100000.0,12309915.0,2122031.0,18751940.0,8205224.0,5687000.0,3109893.0,1872234.0,19776253.0,8542320.0,6046467.0,3307250.0,4.613,17.276,0.0,0.01,0.0,0.17,10.25,0.0,51.05,173.85,0.35,99.4,561496100.0
Iran,2011,14941.26,53232624.0,21577508.0,,,,,,,,19.0,27766900.0,2120000.0,56000000.0,14892884.0,2196112.0,19441136.0,7883635.0,5688494.0,3179367.0,1948713.0,20439036.0,8189076.0,6039422.0,3378369.0,4.61,17.673,0.0,0.02,0.0,0.21,10.68,0.11,81.81,142.33,0.43,99.5,576146240.0
Iran,2012,14202.551,54133444.0,21513192.0,,,,,,,,22.73,28758500.0,3800000.0,58200000.0,18040934.0,2276440.0,20117701.0,7536966.0,5719525.0,3246359.0,2032612.0,21095168.0,7835306.0,6067565.0,3442686.0,4.609,18.138,0.0,0.02,0.0,0.28,12.5,1.45,77.74,156.35,0.4,99.5,599120800.0
Iran,2013,13804.791,55041020.0,21442116.0,,,,,,,,29.95,29688600.0,5160000.0,65200000.0,24084200.0,2361925.0,20775931.0,7183207.0,5766039.0,3330733.0,2124540.0,21741095.0,7489363.0,6114804.0,3526783.0,4.609,18.531,0.0,0.02,0.0,0.22,14.62,4.26,101.59,137.69,0.46,99.8,609839000.0
Iran,2014,14299.571,55955360.0,21364282.0,,,,,,,,39.3536,29376100.0,6150000.0,68900000.0,32071054.0,2464812.0,21387688.0,6839923.0,5840282.0,3424632.0,2238121.0,22343086.0,7146564.0,6188632.0,3628021.0,4.613,18.828,0.0,0.05,0.0,0.2,14.5,4.07,64.28,192.0,0.53,100.0,644150700.0
Iran,2015,13905.192,56876452.0,21279688.0,8971900.0,16971800.0,13630600.0,10234600.0,3305000.0,7492800.0,18754600.0,45.335,30419000.0,6610000.0,74200000.0,37455468.0,2588793.0,21944153.0,6512588.0,5941680.0,3522601.0,2373504.0,22894516.0,6814709.0,6287049.0,3739445.0,4.617,18.879,0.0,0.02,0.0,0.14,13.25,3.5,56.26,206.61,0.46,100.0,641911040.0
Iran,2016,14915.594,57804308.0,21188338.0,,,,,,,,53.2268,30869300.0,7610000.0,80500000.0,44610544.0,2722078.0,22476152.0,6230977.0,6059831.0,3613396.0,2516750.0,23422684.0,6523843.0,6407225.0,3838950.0,4.625,18.787,0.0,0.02,0.0,0.16,15.42,6.47,38.26,225.32,0.49,100.0,644683600.0
Iran,2017,15108.109,58738920.0,21090228.0,,,,,,,,64.044,31069900.0,8600000.0,87000000.0,54454520.0,2861520.0,22966368.0,6014034.0,6189281.0,3677997.0,2665503.0,23904627.0,6296739.0,6546477.0,3903828.0,4.631,18.045,0.0,0.02,0.09,0.32,17.23,6.96,27.36,252.5,0.69,99.9,696399900.0
Iran,2018,14642.498,59680290.0,20985360.0,,,,,,,,70.2006,30481700.0,9810000.0,88700000.0,60455320.0,3003804.0,23383927.0,5846306.0,6335043.0,3686809.0,2814285.0,24311922.0,6121811.0,6705037.0,3908635.0,4.645,16.664,0.0,0.02,0.22,0.75,9.84,6.89,27.65,266.29,0.69,100.0,689782850.0
Iran,2019,14040.665,60628420.0,20873734.0,,,,,,,,72.4509,28954900.0,8630000.0,118000000.0,63069704.0,3147134.0,23745559.0,5723356.0,6494569.0,3615637.0,2959934.0,24662425.0,5996044.0,6879568.0,3826950.0,4.659,14.918,0.0,0.01,0.51,0.72,33.87,6.41,32.12,244.51,0.74,100.0,735347400.0
Iran,2020,14397.153,61583308.0,20755348.0,10465100.0,18737000.0,14044400.0,10698500.0,3713900.0,8397400.0,20933900.0,75.5699,29093600.0,9560000.0,128000000.0,66292496.0,3264680.0,24030710.0,5645499.0,6654962.0,3474784.0,3076744.0,24929167.0,5920716.0,7055014.0,3670752.0,6.439,14.008,0.0,0.02,0.58,1.13,23.2,6.33,36.96,268.23,0.75,100.0,756606400.0
Iran,2021,14951.895,62272264.0,20627524.0,,,,,,,,78.5957,29306800.0,10700000.0,136000000.0,69522240.0,3371241.0,24306942.0,5651332.0,6809389.0,3310245.0,3178769.0,25183106.0,5932199.0,7219472.0,3492509.0,6.387,13.687,0.0,0.02,0.62,1.13,14.88,3.54,33.8,290.59,0.75,100.0,779755600.0
Iran,2022,15331.333,62964864.0,20496054.0,,,,,,,,81.717,29342100.0,10900000.0,146000000.0,,3514574.0,24638254.0,5740950.0,6947171.0,3153944.0,3314984.0,25498006.0,6028591.0,7362622.0,3324900.0,4.897,13.314,0.0,0.02,0.73,1.25,7.45,6.57,31.17,300.19,0.75,100.0,800746560.0
Iran,2023,15912.03,63661110.0,20360940.0,,,,,,,,,29019900.0,10900000.0,151000000.0,,3689832.0,24953950.0,5845484.0,7037118.0,3020458.0,3482512.0,25803095.0,6139584.0,7455533.0,3180817.0,4.672,12.951,0.0,0.02,0.73,1.25,13.95,6.57,25.33,314.43,0.75,,817879900.0
Iran,2024,,66968460.0,19222388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran,2025,,67760280.0,18969500.0,12214300.0,21102400.0,15058800.0,10591800.0,3644700.0,7558700.0,20522000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,1970,,142063.9,62362.09,11200.0,31700.0,75200.0,5200.0,0.0,14500.0,66700.0,,57593.0,,0.0,,9715.0,40847.0,17975.0,22201.0,10362.0,8302.0,41660.0,19280.0,23276.0,10882.0,7.172,19.867,,,,,,,,,,,1388300.0
Iceland,1971,,144553.48,62593.523,,,,,,,,,57593.0,,,,9924.0,41350.0,18427.0,22194.0,10070.0,8455.0,42157.0,19716.0,23331.0,10562.0,7.326,20.707,,,,,,,,,,,1472206.0
Iceland,1972,,147173.02,62694.984,,,,,,,,,57593.0,,,,10155.0,42047.0,19027.0,22211.0,10057.0,8614.0,42975.0,20299.0,23251.0,10588.0,6.976,22.223,,,,,,,,,,,1482832.0
Iceland,1973,,149830.69,62758.31,,,,,,,,,57593.0,,,,10395.0,42859.0,19491.0,22054.0,10263.0,8747.0,43891.0,20810.0,23093.0,10794.0,6.994,21.626,,,,,,,,,,,1750026.0
Iceland,1974,,152395.42,62914.58,,,,,,,,,57593.0,,,,10649.0,43705.0,19911.0,21842.0,10376.0,8904.0,44826.0,21268.0,22875.0,10930.0,7.05,19.868,,,,,,,,,,,1738479.0
Iceland,1975,,154773.08,63257.918,15300.0,38500.0,82400.0,5800.0,0.0,10400.0,65500.0,,75500.0,,0.0,,10886.0,44594.0,20397.0,21570.0,10432.0,9109.0,45819.0,21699.0,22504.0,11037.0,6.526,20.046,,,,,,,,,,,1613472.0
Iceland,1976,,156928.56,63128.234,,,,,,,,,73900.0,,0.0,,11166.0,45451.0,20669.0,21255.0,10462.0,9327.0,46611.0,22001.0,22195.0,11073.0,6.142,19.549,,,,,,,,,,,1701313.0
Iceland,1977,,158899.66,63182.938,,,,,,,,,74800.0,,0.0,,11488.0,46191.0,20829.0,21094.0,10271.0,9536.0,47346.0,22205.0,22044.0,10845.0,6.497,18.21,,,,,,,,,,,1902662.0
Iceland,1978,,160783.89,63324.508,,,,,,,,,77700.0,,0.0,,11804.0,46937.0,21068.0,20959.0,10031.0,9753.0,48227.0,22364.0,21916.0,10524.0,6.391,18.651,,,,,,,,,,,1920842.0
Iceland,1979,,162715.53,63418.668,,,,,,,,,80700.0,,0.0,,12114.0,47746.0,21324.0,20680.0,10043.0,9967.0,49192.0,22488.0,21739.0,10480.0,6.597,19.82,,,,,,,,,,,1983021.0
Iceland,1980,,164795.22,63364.785,20900.0,44700.0,86700.0,5900.0,0.0,7200.0,62800.0,,84837.0,,0.0,,12392.0,48659.0,21458.0,20420.0,10202.0,10123.0,50172.0,22584.0,21490.0,10656.0,6.763,19.881,,,,,,,,,,,1861846.0
Iceland,1981,,166720.7,64086.902,,,,,,,,,87867.0,,0.0,,12611.0,49757.0,21539.0,20252.0,10296.0,10253.0,51259.0,22675.0,21302.0,10812.0,7.235,18.861,,,,,,,,,,,1748000.0
Iceland,1982,,168791.34,64663.86,,,,,,,,,91200.0,,0.0,,12836.0,50932.0,21682.0,20116.0,10446.0,10404.0,52531.0,22675.0,21213.0,11028.0,6.819,18.535,,,,,,,,,,,1593849.0
Iceland,1983,,170965.72,65137.082,,,,,,,,,93937.0,,0.0,,13105.0,52101.0,21657.0,20124.0,10662.0,10556.0,53771.0,22608.0,21154.0,11242.0,7.039,18.45,,,,,,,,,,,1542530.0
Iceland,1984,,173175.1,65575.31,,,,,,,,,97245.0,,0.0,,13346.0,53257.0,21490.0,20256.0,10662.0,10707.0,54961.0,22379.0,21247.0,11211.0,6.656,17.207,,,,,,,,,,,1809746.0
Iceland,1985,,175364.98,66033.01,28200.0,51400.0,88900.0,5500.0,0.0,4200.0,63300.0,,102657.0,,0.0,,13578.0,54354.0,21197.0,20479.0,10418.0,10911.0,56123.0,21993.0,21485.0,10875.0,6.875,16.101,,,,,,,,,,,1622635.0
Iceland,1986,,177531.55,66545.46,,,,,,,,,113028.0,,2642.0,,13881.0,55363.0,20930.0,20660.0,10173.0,11194.0,57112.0,21707.0,21682.0,10499.0,6.58,16.017,,,,,,,,,,,1780225.0
Iceland,1987,,179687.03,67068.96,,,,,,,,,117371.0,,5008.0,,14210.0,56477.0,20970.0,20658.0,10039.0,11447.0,58257.0,21683.0,21760.0,10360.0,7.067,17.017,,,,,,,,,,,1845061.0
Iceland,1988,,181825.12,67609.87,,,,,,,,,121650.0,,6519.0,,14499.0,57850.0,21191.0,20679.0,10054.0,11633.0,59725.0,21836.0,21754.0,10506.0,7.335,18.505,,,,,,,,,,,1841119.0
Iceland,1989,,183933.06,68180.93,,,,,,,,,125136.0,,7893.0,,14746.0,59110.0,21058.0,20714.0,10224.0,11851.0,60968.0,21779.0,21681.0,10720.0,6.833,18.207,,,,,,,,,,,1896457.0
Iceland,1990,40307.062,186011.84,68781.16,36300.0,56800.0,90500.0,5500.0,0.0,2100.0,63600.0,0.0,130472.0,,10010.0,0.0,14997.0,60095.0,20700.0,20618.0,10489.0,12095.0,61873.0,21484.0,21484.0,10999.0,6.753,18.721,,,,,,,,,,100.0,2222348.0
Iceland,1991,39753.484,187376.67,69953.336,,,,,,,,0.505129,135559.0,,12889.0,1302.2932,15309.0,61242.0,20601.0,20525.0,10787.0,12326.0,62970.0,21349.0,21278.0,11422.0,6.993,17.585,,,,,,,,,,100.0,2103438.0
Iceland,1992,37932.562,188708.48,71158.51,,,,,,,,1.5391601,140031.0,,15251.0,4018.547,15623.0,62376.0,20520.0,20534.0,11093.0,12572.0,63991.0,21228.0,21385.0,11755.0,6.637,17.709,,,,,,,,,,100.0,2249700.0
Iceland,1993,38042.0,190020.52,72383.484,,,,,,,,2.6678252,143597.0,,17409.0,7036.6025,15889.0,63203.0,20419.0,20677.0,11288.0,12882.0,64745.0,21080.0,21731.0,11843.0,6.677,17.556,,,,,,,,,,100.0,2400522.0
Iceland,1994,39074.695,191346.23,73594.77,,,,,,,,6.7948117,148330.0,,21845.0,18078.344,16181.0,63945.0,20452.0,20766.0,11277.0,13187.0,65407.0,21131.0,21885.0,11814.0,6.508,16.764,,,,,,,,,,100.0,2349664.0
Iceland,1995,38908.61,192703.58,74774.43,43900.0,60700.0,91200.0,5500.0,0.0,800.0,65300.004,11.215876,148675.0,,30883.0,30004.373,16537.0,64452.0,20596.0,20744.0,11062.0,13489.0,65797.0,21301.0,21857.0,11673.0,7.339,16.105,,,,,,,,,,100.0,2469337.0
Iceland,1996,40466.54,194132.89,76091.516,,,,,,,,14.806479,156807.0,,46805.0,39824.69,16855.0,64928.0,20772.0,20779.0,10837.0,13780.0,66213.0,21490.0,21849.0,11456.0,7.043,16.069,,,,,,,,,,100.0,2523397.0
Iceland,1997,42452.91,195637.19,77333.62,,,,,,,,27.478868,165390.0,,65368.0,74520.766,17151.0,65797.0,20819.0,20859.0,10693.0,14040.0,67025.0,21633.0,21885.0,11273.0,6.858,15.332,,,,,,,,,,100.0,2618782.0
Iceland,1998,45093.152,197162.02,78555.18,,,,,,,,36.264206,173673.0,,104280.0,99407.08,17430.0,66995.0,20836.0,21012.0,10543.0,14252.0,68263.0,21660.0,21999.0,11114.0,6.708,15.18,,,,,,,,,,100.0,2638693.0
Iceland,1999,46348.758,198459.88,80003.73,,,,,,,,41.294567,184973.0,81.0,172614.0,114571.77,17650.0,68193.0,20964.0,21261.0,10471.0,14442.0,69582.0,21694.0,22217.0,10972.0,6.908,14.758,,,,,,,,,,100.0,2841352.0
Iceland,2000,47997.566,199498.97,81711.03,52000.0,65300.004,92500.0,5600.0,0.0,300.0,65100.0,44.4705,196336.0,2360.0,214896.0,125092.945,17868.0,69430.0,21147.0,21513.0,10518.0,14670.0,70951.0,21710.0,22563.0,10905.0,6.525,15.214,1.32,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,100.0,2933152.0
Iceland,2001,49264.7,201975.97,82340.625,,,,,,,,49.393,196528.0,10400.0,248131.0,140799.67,18159.0,70706.0,21204.0,21773.0,10508.0,14890.0,72387.0,21612.0,22947.0,10855.0,6.089,14.338,1.45,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,100.0,2865418.0
Iceland,2002,49100.117,204458.95,82964.25,,,,,,,,79.12,187999.0,24300.0,260438.0,227556.25,18435.0,71762.0,21119.0,21979.0,10405.0,15111.0,73329.0,21617.0,23118.0,10725.0,6.378,14.122,1.43,0.0,0.0,0.0,6.91,0.0,0.01,0.0,0.0,100.0,2992441.0
